Zebrafish 4 hpf, mock injected
Genes included in this table either have 1 or more poly(A) tags, or have RPF RPKM > 0 and RNA RPM > 10.0 for samples with mRNA-Seq and ribosome profiling data
Transcript ID	Gene name	Poly(A) tags	Mean TL	Median TL	10th %ile, TL	25th %ile, TL	75th %ile, TL	90th %ile, TL	mRNA RPKM	RPF RPKM	log2(TE)
ENSDART00000127933	MBD1	67	58.0	57.0	9.8	25.0	82.5	113.3	16.3	42.28	1.37510341226
ENSDART00000127932	MIIP	26	50.3	36.7	19.5	28.0	53.2	82.2	NA	NA	NA
ENSDART00000053870	galca	95	52.1	58.3	7.4	19.9	76.7	95.4	NA	NA	NA
ENSDART00000077102	slc1a9	2	25.3	25.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000053875	LGALS8	1	44.9	44.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000002453	acsl4l	51	83.1	84.2	34.2	59.5	104.1	135.2	NA	NA	NA
ENSDART00000035098	f11r	934	50.4	45.0	12.1	25.4	68.0	93.3	61.38	194.4	1.66318766803
ENSDART00000109931	oafa	141	40.8	40.9	13.0	22.1	52.0	70.6	NA	NA	NA
ENSDART00000078998	crp2	119	26.2	16.7	4.4	8.4	34.2	65.7	38.64	49.03	0.34356966745
ENSDART00000109935	lonrf1	30	91.2	76.1	25.4	53.4	106.5	176.3	NA	NA	NA
ENSDART00000022803	snx10a	332	21.7	18.7	4.1	11.5	30.0	43.1	NA	NA	NA
ENSDART00000124842	zgc:153867	518	39.8	33.9	11.4	19.8	50.6	70.5	127.99	58.9	-1.1196915561
ENSDART00000091612	dab2ipa	1	71.2	71.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000091615	iffo1a	3	28.7	35.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000091616	sdhaf2	46	40.4	40.8	8.8	19.1	61.6	74.7	NA	NA	NA
ENSDART00000033621	tm9sf1	44	34.8	28.8	9.0	19.2	50.1	63.3	NA	NA	NA
ENSDART00000054062	zgc:113355	1	58.2	58.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000054064	zc3h13	208	47.5	42.8	9.0	21.7	66.6	96.6	59.5	79.35	0.41534055464
ENSDART00000112809	ndufb5	213	29.2	25.9	8.6	17.2	40.2	52.2	60.62	10.51	-2.52803118282
ENSDART00000054066	zic2b	447	58.3	45.5	9.1	19.8	93.9	125.9	NA	NA	NA
ENSDART00000138798	CEP85	178	36.5	29.1	9.8	15.2	49.1	62.3	28.06	21.85	-0.360881729232
ENSDART00000020665	sgta	20	33.9	29.4	11.6	18.1	48.8	69.7	NA	NA	NA
ENSDART00000138792	arhgap4b	21	69.3	62.2	35.0	47.3	97.0	107.1	NA	NA	NA
ENSDART00000129678	CABZ01088061.1	7	31.5	27.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000129679	abcd4	20	25.6	22.8	3.4	9.1	36.5	47.0	NA	NA	NA
ENSDART00000121478	otud5b	109	28.8	26.9	9.0	16.5	40.4	50.6	27.68	17.14	-0.691476833524
ENSDART00000124159	BX005069.4	1	21.1	21.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000124073	CSF3	3	-2.5	-5.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000124152	rgs17	18	50.8	45.9	18.4	33.1	58.0	79.6	NA	NA	NA
ENSDART00000024316	mcm5	357	47.2	38.5	12.7	23.1	59.5	88.2	88.89	180.77	1.02406224052
ENSDART00000129194	si:ch211-113p18.3	17	34.1	29.7	14.7	19.4	47.9	64.6	NA	NA	NA
ENSDART00000024313	rnf150a	217	25.0	20.8	3.1	10.8	36.0	51.0	NA	NA	NA
ENSDART00000024312	dera	10	45.6	36.0	8.9	15.9	82.4	84.6	NA	NA	NA
ENSDART00000031727	vamp8	79	36.7	24.5	9.4	14.0	44.3	76.5	NA	NA	NA
ENSDART00000086795	zbtb44	7	43.7	36.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000003790	pwp1	54	68.2	65.2	36.0	48.0	84.8	105.3	19.99	25.33	0.341568604968
ENSDART00000046166	adcy2b	1	-4.8	-4.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000021360	galnt2	67	51.8	48.8	5.8	15.0	81.7	109.0	NA	NA	NA
ENSDART00000029781	ahsa1	1	10.8	10.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000063559	RELL2	1	44.0	44.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000003706	kmo	1	62.6	62.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000003701	tie1	1	124.5	124.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000009755	rxrba	108	59.8	53.2	6.9	23.0	86.8	113.7	12.81	153.81	3.58580692278
ENSDART00000134226	ddx20	87	38.9	33.3	7.8	21.0	52.1	71.1	25.21	36.78	0.544925361553
ENSDART00000139771	RNF214	129	44.0	35.8	16.7	24.8	54.0	80.1	27.1	19.37	-0.484468897638
ENSDART00000078908	usp1	196	73.8	76.1	16.5	49.6	102.0	120.7	50.39	129.67	1.36363537987
ENSDART00000139775	sestd1	250	37.4	35.6	9.2	19.3	51.5	69.7	43.1	105.14	1.2865518656
ENSDART00000047776	cblb	14	55.3	50.3	14.5	27.0	81.8	99.3	NA	NA	NA
ENSDART00000087229	LMLN	7	64.5	73.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000145061	pnpla7b	8	96.4	107.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000013011	vdac2	201	48.1	43.5	13.2	22.1	69.8	92.2	62.14	105.25	0.760226086719
ENSDART00000004217	coro1ca	329	76.4	74.1	29.4	53.1	99.5	121.8	20.05	231.0	3.52621870985
ENSDART00000129496	cyr61	23	18.0	17.9	6.9	8.8	22.4	31.3	NA	NA	NA
ENSDART00000129495	C12H10orf88	194	44.2	40.4	13.4	24.7	60.9	80.2	33.99	25.94	-0.38993188229
ENSDART00000079235	cd99l2	3	63.5	64.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000079233	CABZ01055343.1	11	45.7	37.6	20.5	25.4	62.8	72.6	NA	NA	NA
ENSDART00000076503	ap1g2	80	49.1	45.8	16.3	29.9	66.6	83.9	NA	NA	NA
ENSDART00000105135	oprl1	5	34.2	30.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000007029	usb1	2	17.8	17.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000090709	COQ7	14	42.4	38.8	20.2	28.2	59.1	67.9	NA	NA	NA
ENSDART00000007021	atp6v1ba	152	35.6	31.5	11.1	18.9	45.2	61.5	NA	NA	NA
ENSDART00000017849	her7	15	17.0	15.3	2.3	6.4	21.3	29.5	NA	NA	NA
ENSDART00000149574	ca14	1	78.2	78.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000149571	ldb2a	8	56.4	56.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000123927	trpv6	1	20.1	20.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000122870	RAB11FIP5	1	7.7	7.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000125393	FP102169.1	55	57.0	34.7	13.3	20.8	90.1	125.8	NA	NA	NA
ENSDART00000125396	sfr1	79	32.4	29.8	9.9	19.2	38.4	53.6	NA	NA	NA
ENSDART00000122878	si:ch211-113a14.13	67	-1.7	-9.0	-14.5	-11.1	-6.6	9.0	NA	NA	NA
ENSDART00000063359	ucp2	364	89.6	92.2	27.6	56.6	120.7	142.1	472.92	53.73	-3.13779641215
ENSDART00000088650	zbtb4	1	69.2	69.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000078018	ruvbl2	94	70.7	60.7	28.1	39.1	88.7	126.4	110.22	158.63	0.525279606088
ENSDART00000065566	hars2	84	21.5	20.3	2.2	12.0	32.5	43.6	NA	NA	NA
ENSDART00000145281	si:dkey-187a12.4	9	25.6	33.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000135207	rbm4.3	2808	116.0	118.1	71.3	95.5	138.4	157.5	95.42	1574.14	4.04412835962
ENSDART00000145282	sepp1a	4	79.4	84.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000135200	ccdc28b	1	38.0	38.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000063357	ccnb1	5581	31.1	25.8	5.4	13.1	43.2	63.5	747.04	4105.14	2.45817402511
ENSDART00000025046	ppp1caa	348	52.8	47.8	15.1	27.6	73.3	99.4	67.25	362.46	2.43021561963
ENSDART00000113193	cbln2a	1	1.3	1.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000011970	zgc:66479	84	66.7	66.7	24.1	43.8	89.9	104.1	52.95	64.92	0.294032315668
ENSDART00000137131	dnah7	1	65.3	65.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000052293	sh3bgrl3	51	52.9	50.2	18.4	28.9	71.0	91.8	NA	NA	NA
ENSDART00000052292	trnau1apa	30	32.4	27.8	8.9	15.2	37.8	61.2	NA	NA	NA
ENSDART00000063483	prkchb	1	142.1	142.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000043455	smad3b	8	35.0	28.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000036499	aamdc	4	67.0	66.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000017153	hps4	53	28.2	26.9	5.1	14.1	40.3	56.2	NA	NA	NA
ENSDART00000076333	pgk1	509	21.5	19.0	6.2	12.0	28.4	37.2	NA	NA	NA
ENSDART00000152216	znf513	44	23.4	21.6	4.5	9.5	33.2	50.9	NA	NA	NA
ENSDART00000043452	tsnaxip1	3	106.5	55.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000012659	zgc:55888	12	33.1	31.0	12.0	23.1	43.8	54.9	NA	NA	NA
ENSDART00000032778	RNF144B	23	39.9	28.7	10.8	20.1	43.6	82.2	NA	NA	NA
ENSDART00000141618	ercc2	128	35.4	30.7	8.5	18.8	44.5	62.5	27.94	30.63	0.132613346189
ENSDART00000128728	cux2a	9	40.2	35.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000101091	zgc:65772	37	49.4	39.1	13.9	25.6	57.0	103.7	47.16	55.25	0.228410746186
ENSDART00000144883	fam162a	84	34.9	30.3	11.6	19.6	46.7	64.4	NA	NA	NA
ENSDART00000144220	si:dkey-52k20.13	9	19.7	16.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128722	RGS9BP	30	21.6	14.4	5.2	5.7	25.6	58.7	NA	NA	NA
ENSDART00000141616	abcb5	41	28.6	23.6	4.6	10.4	45.4	58.2	4.72	5.36	0.183446141096
ENSDART00000144225	osgep	8	40.2	36.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000144226	ctsll	2	174.9	174.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000103803	oprd1a	1	133.0	133.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000151418	ap2m1b	34	33.2	31.8	2.8	8.8	48.3	75.0	29.29	26.87	-0.124411871866
ENSDART00000021208	RABGAP1	41	42.8	37.9	16.5	20.5	61.2	80.2	NA	NA	NA
ENSDART00000016793	memo1	152	58.1	57.0	23.8	35.7	75.6	97.4	30.36	248.58	3.03346653028
ENSDART00000111123	MSH4	3	91.8	78.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000122520	chchd3	55	53.0	52.8	18.8	33.8	72.1	83.2	19.35	35.1	0.85913746416
ENSDART00000097934	cdh4	5	36.3	42.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000108718	polr2d	175	32.8	26.6	10.9	15.1	43.1	62.4	49.19	30.97	-0.667493672049
ENSDART00000097930	vsig8a	1	77.9	77.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000145931	lct	1	107.9	107.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000066655	mybl1	2	8.0	8.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000097938	NSUN6	11	64.1	61.1	22.9	28.6	84.7	122.9	NA	NA	NA
ENSDART00000026965	plxnb3	3	39.9	12.8	NA	NA	NA	NA	3.12	1.71	-0.867549703976
ENSDART00000112805	CR848784.2	4	58.0	50.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000089017	rnasen	139	23.6	20.0	4.6	10.6	33.1	45.4	25.03	6.05	-2.04865124353
ENSDART00000152680	pyyb	4	38.4	34.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112801	dhcr7	10	50.5	43.4	15.4	26.7	67.9	91.3	NA	NA	NA
ENSDART00000124847	CABZ01081748.1	3	28.3	31.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000124845	nmt1a	151	81.4	58.1	21.7	36.9	128.6	179.9	24.92	98.21	1.97856586265
ENSDART00000152689	OPLAH	3	72.6	63.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000026969	suco	252	41.7	35.1	11.4	18.4	62.5	81.4	13.7	7.91	-0.792426293375
ENSDART00000124840	PPP4R1L	552	72.0	71.0	33.5	50.8	91.2	109.9	143.03	103.08	-0.472553336245
ENSDART00000112808	col28a1	3	98.2	72.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000064369	akap7	20	49.0	45.7	22.0	28.4	68.5	89.4	NA	NA	NA
ENSDART00000013961	mycla	1234	57.9	50.7	14.9	28.1	80.7	110.5	255.24	459.08	0.846891142712
ENSDART00000060998	nme5	2	32.9	32.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000144088	sdk1a	7	53.1	54.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000080247	trim105	43	31.1	30.4	5.9	16.0	42.3	49.7	NA	NA	NA
ENSDART00000064365	C20H1orf198	157	46.6	45.8	14.1	25.0	60.9	87.2	31.11	68.61	1.1410404716
ENSDART00000127745	HIST1H4D	32	5.0	-3.2	-14.7	-11.0	0.7	18.3	NA	NA	NA
ENSDART00000103948	si:ch211-69g19.2	550	39.9	31.1	10.6	18.2	49.6	79.3	130.2	175.91	0.434108049885
ENSDART00000078012	zgc:153345	36	13.9	12.0	-5.5	3.4	19.4	29.1	NA	NA	NA
ENSDART00000078014	poldip2	317	45.5	44.1	17.8	29.8	58.9	74.1	53.13	57.85	0.122790246522
ENSDART00000078336	klc3	38	46.0	41.2	11.2	21.8	61.3	91.1	NA	NA	NA
ENSDART00000011657	cdc6	498	74.7	72.1	15.3	35.9	107.5	137.2	128.14	1007.12	2.97444279234
ENSDART00000103493	MARC2	10	29.7	17.0	2.3	12.4	44.9	61.4	NA	NA	NA
ENSDART00000138801	si:ch73-299h12.6	9	56.2	30.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000011303	ywhae2	14	54.2	41.8	13.9	33.5	47.3	111.9	NA	NA	NA
ENSDART00000103498	si:ch211-154o6.3	31	48.8	45.8	23.1	34.2	61.3	74.0	NA	NA	NA
ENSDART00000011305	dpp3	95	64.4	67.5	30.7	46.1	85.6	94.9	19.63	114.19	2.54030423669
ENSDART00000100769	hsd20b2	2	124.2	124.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000108575	psma1	25	38.3	28.4	6.3	11.9	39.8	62.2	NA	NA	NA
ENSDART00000030211	gmfb	60	83.0	92.8	6.3	33.2	126.3	150.4	NA	NA	NA
ENSDART00000122127	copa	221	46.4	42.9	17.1	27.6	58.8	78.1	41.84	57.15	0.449870646855
ENSDART00000030215	rpl18a	1304	51.8	50.2	24.9	37.3	63.6	76.1	495.99	28.82	-4.1051687931
ENSDART00000075889	trub1	16	49.6	43.8	23.3	28.0	71.0	83.9	12.24	68.13	2.47668664874
ENSDART00000066789	stard3nl	47	42.2	42.9	8.1	20.2	57.2	71.5	NA	NA	NA
ENSDART00000092024	si:dkey-32e23.4	20	30.4	26.2	8.7	19.1	40.0	58.2	NA	NA	NA
ENSDART00000059307	smpd2	16	41.2	35.7	1.9	9.1	69.6	81.2	NA	NA	NA
ENSDART00000004984	daam1b	19	31.4	31.4	18.7	23.8	35.5	46.6	NA	NA	NA
ENSDART00000056294	pitrm1	112	36.9	32.3	10.6	20.0	49.0	71.9	19.06	22.94	0.267317272106
ENSDART00000056291	klf6b	1	27.1	27.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000045850	si:ch211-243j20.2	17	21.5	19.6	5.9	15.4	29.2	36.8	NA	NA	NA
ENSDART00000060193	thap3	4	28.1	32.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000060191	suv420h1	256	32.5	27.0	8.2	14.6	40.0	60.0	50.56	22.55	-1.16486903003
ENSDART00000018939	tha1	3	21.3	10.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000000087	itsn1	12	25.8	21.6	9.3	13.8	31.8	43.2	7.25	33.53	2.20939958289
ENSDART00000018423	ywhaqb	45	37.4	29.6	7.7	16.6	43.3	88.6	NA	NA	NA
ENSDART00000018425	slc12a2	136	53.5	44.3	6.3	21.6	82.8	102.6	7.84	53.08	2.75924281125
ENSDART00000018934	pde4d	6	38.2	39.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000010256	eif3m	363	52.7	50.8	18.9	35.4	67.7	86.2	158.2	156.32	-0.0172472273918
ENSDART00000126570	NFRKB	118	34.0	30.3	6.6	12.9	44.3	64.9	9.86	11.57	0.23072931273
ENSDART00000082797	coq2	7	35.6	38.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000015374	cyb5r1	96	22.4	17.8	5.6	11.2	25.7	43.7	NA	NA	NA
ENSDART00000078484	rangap1b	135	53.0	47.3	14.7	28.2	70.5	98.7	23.02	76.97	1.74140841383
ENSDART00000082790	si:dkey-163m14.2	1	14.5	14.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000146480	pou2f1b	22	60.2	41.4	18.5	27.9	94.7	105.6	NA	NA	NA
ENSDART00000124716	CU571336.1	33	32.6	30.6	11.7	16.9	41.7	69.9	9.35	12.15	0.377918043718
ENSDART00000124715	im:7151068	31	36.2	26.8	8.8	12.5	49.0	71.3	NA	NA	NA
ENSDART00000078763	vsx1	7	16.0	9.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000124710	dlg5a	58	17.3	14.5	-6.4	6.3	26.7	39.7	8.8	0.42	-4.38904229075
ENSDART00000076496	stk33	1	15.9	15.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000104520	cnbpb	12	98.6	99.1	3.6	51.5	145.6	197.2	NA	NA	NA
ENSDART00000019330	ech1	32	69.2	71.2	30.3	55.3	88.4	99.6	NA	NA	NA
ENSDART00000081043	zgc:174160	44	31.0	23.1	4.6	9.4	40.1	55.3	7.29	4.2	-0.795529486661
ENSDART00000147285	tomm70a	195	51.5	48.3	10.5	27.0	70.3	98.8	42.98	119.77	1.47852919912
ENSDART00000081047	atp1a1a.1	696	66.3	67.4	23.2	44.6	87.1	103.5	85.6	192.03	1.1656490127
ENSDART00000114495	wu:fk48d07	348	73.8	72.9	31.2	53.8	93.2	114.7	15.5	129.65	3.06428208558
ENSDART00000127162	BX470211.1	1	39.0	39.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000056742	bre	32	37.9	33.8	12.7	20.2	52.1	63.9	NA	NA	NA
ENSDART00000127167	fam217b	26	29.5	27.7	8.0	14.3	33.0	60.9	NA	NA	NA
ENSDART00000018685	syt9a	1	52.2	52.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000147389	tmem35	6	32.9	28.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000147572	hipk3a	140	56.4	53.6	11.1	30.3	79.8	102.8	7.62	29.71	1.96308570234
ENSDART00000104451	leprel4	4	32.2	34.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000056748	eng2b	5	107.7	109.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000122412	mpzl2b	159	53.5	51.9	15.8	29.5	75.4	99.2	46.98	110.65	1.23588483268
ENSDART00000126417	bri3	107	63.8	55.8	19.4	32.9	79.8	124.6	NA	NA	NA
ENSDART00000122294	ythdf3	179	49.0	45.1	17.2	26.6	64.5	84.3	NA	NA	NA
ENSDART00000036110	PFKFB2	19	27.7	26.5	8.2	19.4	36.2	44.4	NA	NA	NA
ENSDART00000123932	vps28	212	34.9	26.8	7.4	15.0	44.4	66.8	NA	NA	NA
ENSDART00000106039	CU074314.1	25	40.8	36.9	10.1	20.1	55.3	88.9	8.84	12.74	0.527247002865
ENSDART00000054290	ddost	406	43.9	39.7	15.2	25.0	59.7	77.1	79.53	111.28	0.484623248954
ENSDART00000103232	foxf2b	1	110.5	110.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000085210	CACNA1H	50	37.5	29.8	9.8	17.9	47.5	66.4	NA	NA	NA
ENSDART00000103236	ankrd37	10	48.2	32.9	10.2	17.7	58.0	92.6	NA	NA	NA
ENSDART00000103234	gmds	44	28.9	22.4	10.8	16.3	37.1	56.6	17.61	10.23	-0.783588764086
ENSDART00000103235	flad1	100	37.4	31.4	13.2	23.6	45.3	64.6	NA	NA	NA
ENSDART00000085219	lmo4a	36	30.1	18.6	4.4	13.4	29.9	62.6	NA	NA	NA
ENSDART00000059017	nfkbil1	6	28.4	29.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000059014	zgc:173443	2	40.8	40.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000103239	tspan4	29	30.9	29.5	9.0	22.6	39.9	58.0	NA	NA	NA
ENSDART00000059013	sec61b	553	57.4	55.0	21.8	36.8	73.7	93.3	375.17	1171.69	1.64297454479
ENSDART00000073459	BOLA2	3	32.3	30.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000073452	si:ch211-113a14.12	67	45.8	39.1	5.8	14.6	72.4	97.0	NA	NA	NA
ENSDART00000021406	ppil1	219	58.4	53.7	25.6	38.7	68.9	90.5	52.51	79.92	0.605964387464
ENSDART00000139073	rassf4	18	61.3	58.9	35.1	44.2	80.7	88.1	NA	NA	NA
ENSDART00000073454	zgc:110434	10	15.4	4.8	-6.4	-1.5	13.7	45.1	NA	NA	NA
ENSDART00000004255	jak2a	25	72.8	75.5	21.6	66.1	93.4	99.4	4.64	5.61	0.273875965481
ENSDART00000093131	FRMD4A	4	12.0	16.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000102724	zgc:113343	3	20.5	20.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000102721	UBXN11	2	65.2	65.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000143052	cox14	4	9.7	7.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000009227	orai1b	10	33.5	31.3	12.2	17.7	45.3	60.3	NA	NA	NA
ENSDART00000143056	zyx	309	57.8	55.7	16.7	34.0	78.5	103.3	11.73	71.77	2.61317790734
ENSDART00000040756	zgc:136493	14	44.5	38.8	16.5	17.8	64.5	77.7	NA	NA	NA
ENSDART00000040754	mark2a	136	35.1	31.0	10.9	17.7	47.0	68.3	14.09	11.33	-0.314523750489
ENSDART00000010079	hspa5	1862	36.5	33.8	11.8	20.8	48.7	64.6	450.11	251.25	-0.841154020843
ENSDART00000067339	mcm10	270	30.8	28.0	9.1	17.5	41.1	57.5	56.07	22.99	-1.28622260375
ENSDART00000057364	zbtb48	63	53.1	50.1	14.3	28.0	77.6	95.4	12.5	26.49	1.08351974882
ENSDART00000047902	arcn1b	188	43.7	42.9	11.1	25.2	59.4	74.7	38.57	159.11	2.04447346025
ENSDART00000036375	dscr3	14	41.7	29.8	12.9	16.3	51.3	64.1	15.7	8.03	-0.967292666262
ENSDART00000133898	dnal4a	146	51.1	45.9	17.7	30.7	68.4	92.3	NA	NA	NA
ENSDART00000075663	efcab4a	7	84.4	94.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000076073	cyb5b	2	31.1	31.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114491	ror2	50	60.6	56.5	13.0	31.1	87.2	113.7	11.36	75.18	2.72638608054
ENSDART00000132535	G3BP2	4	102.2	95.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000132536	hcfc1b	155	70.1	64.7	14.6	33.5	98.2	129.2	21.6	115.55	2.4194140423
ENSDART00000112356	si:ch211-150o23.3	32	34.3	25.0	10.6	14.0	51.4	75.5	NA	NA	NA
ENSDART00000060190	echdc1	2	18.8	18.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000009564	shox2	6	19.5	18.6	NA	NA	NA	NA	NA	NA	NA
